"host","parasite","ParType"
"Ateles_hybridus","Trypanoxyuris atelophora","Helminth"
"Ateles_paniscus","Eastern equine encephalitis virus","Virus"
"Ateles_paniscus","Balantidium coli","Protozoa"
"Ateles_paniscus","Dipetalonema caudispina","Helminth"
"Ateles_paniscus","Dipetalonema gracile","Helminth"
"Ateles_paniscus","St  louis encephalitis virus","Virus"
"Ateles_paniscus","Yellow fever virus","Virus"
"Ateles_paniscus","Histoplasma capsulatum","Fungi"
"Ateles_paniscus","Leptospira interrogans","Bacteria"
"Ateles_paniscus","Pediculus mjobergi","Arthropod"
"Ateles_paniscus","Plasmodium brasilianum","Protozoa"
"Ateles_paniscus","Trypanosoma advieri","Protozoa"
"Ateles_paniscus","Trypanosoma cruzi","Protozoa"
"Ateles_paniscus","Trypanosoma lesourdi","Protozoa"
"Ateles_paniscus","Trypanosoma minasense","Protozoa"
"Ateles_paniscus","Trypanoxyuris atelis","Helminth"
"Atilax_paludinosus","Rabies lyssavirus","Virus"
"Avahi_laniger","Phthirpediculus avahidis","Arthropod"
"Avahi_occidentalis","Dipetalonema petteri","Helminth"
"Avahi_occidentalis","Pararhabdonema longistriata","Helminth"
"Axis_axis","Amblyomma americanum","Arthropod"
"Axis_axis","Capillaria bovis","Helminth"
"Axis_axis","Cooperia punctata","Helminth"
"Axis_axis","Cotylophoron indicum","Helminth"
"Axis_axis","Dermacentor albipictus","Arthropod"
"Axis_axis","Dermacentor auratus","Arthropod"
"Axis_axis","Gongylonema pulchrum","Helminth"
"Axis_axis","Haemonchus contortus","Helminth"
"Axis_axis","Ixodes scapularis","Arthropod"
"Axis_axis","Lipoptena mazamae","Arthropod"
"Axis_axis","Moniezia benedeni","Helminth"
"Axis_axis","Oesophagostomum venulosum","Helminth"
"Axis_axis","Bluetongue virus","Virus"
"Axis_axis","Epizootic hemorrhagic disease virus","Virus"
"Axis_axis","Orthocoelium scoliocoelium","Helminth"
"Axis_axis","Sarcocystis axicuonis","Protozoa"
"Axis_axis","Theileria cervi","Protozoa"
"Axis_axis","Trichostrongylus axei","Helminth"
"Axis_axis","Trypanosoma evansi","Protozoa"
"Axis_porcinus","Dermacentor auratus","Arthropod"
"Axis_porcinus","Trypanosoma evansi","Protozoa"
"Bassariscus_astutus","Rabies lyssavirus","Virus"
"Bassariscus_astutus","Carnivore protoparvovirus 1","Virus"
"Bassariscus_astutus","Taenia pencei","Helminth"
"Bassariscus_astutus","Toxoplasma gondii","Protozoa"
"Bison_bison","Anaplasma marginale","Bacteria"
"Bison_bison","Bacillus anthracis","Bacteria"
"Bison_bison","Brucella abortus","Bacteria"
"Bison_bison","Brucella melitensis","Bacteria"
"Bison_bison","Coxiella burnetii","Bacteria"
"Bison_bison","Dermacentor albipictus","Arthropod"
"Bison_bison","Eimeria auburnensis","Protozoa"
"Bison_bison","Eimeria bovis","Protozoa"
"Bison_bison","Eimeria zuernii","Protozoa"
"Bison_bison","Enterococcus casseliflavus","Bacteria"
"Bison_bison","Enterococcus faecalis","Bacteria"
"Bison_bison","Enterococcus faecium","Bacteria"
"Bison_bison","Enterococcus hirae","Bacteria"
"Bison_bison","Enterococcus mundtii","Bacteria"
"Bison_bison","Fasciola hepatica","Helminth"
"Bison_bison","Klebsiella pneumoniae","Bacteria"
"Bison_bison","Leptospira interrogans","Bacteria"
"Bison_bison","Alcelaphine gammaherpesvirus 1","Virus"
"Bison_bison","Mannheimia haemolytica","Bacteria"
"Bison_bison","Moraxella bovis","Bacteria"
"Bison_bison","Mycobacterium avium","Bacteria"
"Bison_bison","Mycobacterium bovis","Bacteria"
"Bison_bison","Mycobacterium haemophilum","Bacteria"
"Bison_bison","Epizootic hemorrhagic disease virus","Virus"
"Bison_bison","Pantoea agglomerans","Bacteria"
"Bison_bison","Pasteurella multocida","Bacteria"
"Bison_bison","Bovine viral diarrhea virus 1","Virus"
"Bison_bison","Bovine respiratory syncytial virus","Virus"
"Bison_bison","Proteus mirabilis","Bacteria"
"Bison_bison","Proteus vulgaris","Bacteria"
"Bison_bison","Human parainfluenza virus 3","Virus"
"Bison_bison","Staphylococcus aureus","Bacteria"
"Bison_bison","Staphylococcus epidermidis","Bacteria"
"Bison_bison","Staphylococcus hyicus","Bacteria"
"Bison_bison","Bovine alphaherpesvirus 1","Virus"
"Bison_bonasus","Ashworthius sidemi","Helminth"
"Bison_bonasus","Capillaria bilobata","Helminth"
"Bison_bonasus","Chabertia ovina","Helminth"
"Bison_bonasus","Chorioptes bovis","Arthropod"
"Bison_bonasus","Cooperia oncophora","Helminth"
"Bison_bonasus","Cooperia pectinata","Helminth"
"Bison_bonasus","Cooperia punctata","Helminth"
"Bison_bonasus","Cooperia surnabada","Helminth"
"Bison_bonasus","Corynebacterium pilosum","Bacteria"
"Bison_bonasus","Corynebacterium renale","Bacteria"
"Bison_bonasus","Coxiella burnetii","Bacteria"
"Bison_bonasus","Cryptosporidium parvum","Protozoa"
"Bison_bonasus","Damalinia sedecimdecembrii","Arthropod"
"Bison_bonasus","Demodex bisonianus","Arthropod"
"Bison_bonasus","Demodex bovis","Arthropod"
"Bison_bonasus","Dermacentor reticulatus","Arthropod"
"Bison_bonasus","Dicrocoelium dendriticum","Helminth"
"Bison_bonasus","Dictyocaulus viviparus","Helminth"
"Bison_bonasus","Escherichia coli","Bacteria"
"Bison_bonasus","Fasciola hepatica","Helminth"
"Bison_bonasus","Fusobacterium necrophorum","Bacteria"
"Bison_bonasus","Giardia intestinalis","Protozoa"
"Bison_bonasus","Haemonchus placei","Helminth"
"Bison_bonasus","Ixodes persulcatus","Arthropod"
"Bison_bonasus","Ixodes ricinus","Arthropod"
"Bison_bonasus","Lipoptena cervi","Arthropod"
"Bison_bonasus","Moniezia benedeni","Helminth"
"Bison_bonasus","Mycobacterium bovis","Bacteria"
"Bison_bonasus","Mycoplasma bovigenitalium","Bacteria"
"Bison_bonasus","Mycoplasma bovis","Bacteria"
"Bison_bonasus","Nematodirella alcidis","Helminth"
"Bison_bonasus","Nematodirus europaeus","Helminth"
"Bison_bonasus","Nematodirus helvetianus","Helminth"
"Bison_bonasus","Nematodirus roscidus","Helminth"
"Bison_bonasus","Neospora caninum","Protozoa"
"Bison_bonasus","Oesophagostomum radiatum","Helminth"
"Bison_bonasus","Onchocerca gutturosa","Helminth"
"Bison_bonasus","Onchocerca lienalis","Helminth"
"Bison_bonasus","Ostertagia kolchida","Helminth"
"Bison_bonasus","Ostertagia leptospicularis","Helminth"
"Bison_bonasus","Ostertagia lyrata","Helminth"
"Bison_bonasus","Ostertagia ostertagi","Helminth"
"Bison_bonasus","Parafasciolopsis fasciolaemorpha","Helminth"
"Bison_bonasus","Paramphistomum cervi","Helminth"
"Bison_bonasus","Pseudomonas aeruginosa","Bacteria"
"Bison_bonasus","Psoroptes ovis","Arthropod"
"Bison_bonasus","Setaria labiatopapillosa","Helminth"
"Bison_bonasus","Spiculopteragia asymmetrica","Helminth"
"Bison_bonasus","Spiculopteragia boehmi","Helminth"
"Bison_bonasus","Spiculopteragia mathevossiani","Helminth"
"Bison_bonasus","Thelazia gulosa","Helminth"
"Bison_bonasus","Trichostrongylus axei","Helminth"
"Bison_bonasus","Trichostrongylus capricola","Helminth"
"Bison_bonasus","Trichuris ovis","Helminth"
"Bison_bonasus","Bovine alphaherpesvirus 1","Virus"
"Blastocerus_dichotomus","Amblyomma cajennense","Arthropod"
"Blastocerus_dichotomus","Amblyomma tigrinum","Arthropod"
"Blastocerus_dichotomus","Amblyomma triste","Arthropod"
"Blastocerus_dichotomus","Anaplasma marginale","Bacteria"
"Blastocerus_dichotomus","Dermacentor nitens","Arthropod"
"Blastocerus_dichotomus","Dermatobia hominis","Arthropod"
"Blastocerus_dichotomus","Ehrlichia chaffeensis","Bacteria"
"Blastocerus_dichotomus","Rhipicephalus microplus","Arthropod"
"Blastocerus_dichotomus","Toxoplasma gondii","Protozoa"
"Bos_gaurus","Foot and mouth disease virus","Virus"
"Bos_gaurus","Betacoronavirus 1","Virus"
"Bos_gaurus","Mycobacterium avium","Bacteria"
"Bos_gaurus","Paramphistomum epiclitum","Helminth"
"Bos_mutus","Foot and mouth disease virus","Virus"
"Boselaphus_tragocamelus","Dermacentor auratus","Arthropod"
"Brachyteles_arachnoides","Entamoeba hartmanni","Protozoa"
"Brachyteles_arachnoides","Graphidiodes berlai","Helminth"
"Brachyteles_arachnoides","Paraoxyuronema brachytelesi","Helminth"
"Brachyteles_arachnoides","Plasmodium brasilianum","Protozoa"
"Brachyteles_arachnoides","Plasmodium simium","Protozoa"
"Brachyteles_arachnoides","Strongyloides cebus","Helminth"
"Brachyteles_arachnoides","Trypanoxyuris brachytelesi","Helminth"
"Hoolock_hoolock","Sandnema digitatum","Helminth"
"Cacajao_calvus","Plasmodium brasilianum","Protozoa"
"Cacajao_calvus","Trypanosoma cruzi","Protozoa"
"Callicebus_brunneus","Chilomastix mesnili","Protozoa"
"Callicebus_brunneus","Plasmodium brasilianum","Protozoa"
"Callicebus_brunneus","Trypanosoma cruzi","Protozoa"
"Callicebus_brunneus","Trypanosoma devei","Protozoa"
"Callicebus_brunneus","Trypanosoma minasense","Protozoa"
"Callicebus_brunneus","Trypanosoma rangeli","Protozoa"
"Callicebus_caligatus","Linguatula leptocephalus","Arthropod"
"Callicebus_cupreus","Prosthenorchis elegans","Helminth"
"Callicebus_cupreus","Trypanosoma minasense","Protozoa"
"Callicebus_moloch","Plasmodium brasilianum","Protozoa"
"Callicebus_moloch","Trypanoxyuris callicebi","Helminth"
"Callicebus_nigrifrons","Trypanosoma cruzi","Protozoa"
"Callicebus_ornatus","Plasmodium brasilianum","Protozoa"
"Callicebus_ornatus","Trypanosoma minasense","Protozoa"
"Callicebus_torquatus","Plasmodium brasilianum","Protozoa"
"Callicebus_torquatus","Trypanosoma lambrechti","Protozoa"
"Callicebus_torquatus","Trypanoxyuris croizati","Helminth"
"Callimico_goeldii","Isospora endocallimici","Protozoa"
"Callimico_goeldii","Platynosomum amazonensis","Helminth"
"Callimico_goeldii","Trypanoxyuris goeldii","Helminth"
"Mico_argentatus","Mayaro virus","Virus"
"Mico_argentatus","Yellow fever virus","Virus"
"Mico_argentatus","Mansonella marmosetae","Helminth"
"Mico_argentatus","Primasubulura jacchi","Helminth"
"Mico_argentatus","Trypanosoma cruzi","Protozoa"
"Mico_emiliae","Trypanosoma cruzi","Protozoa"
"Mico_emiliae","Trypanosoma devei","Protozoa"
"Callithrix_geoffroyi","Fonsecalges johnjadini","Arthropod"
"Callithrix_jacchus","Athesmia foxi","Helminth"
"Callithrix_jacchus","Filariopsis barretoi","Helminth"
"Callithrix_jacchus","Filaroides barretoi","Helminth"
"Callithrix_jacchus","Leipertrema foxi","Helminth"
"Callithrix_jacchus","Mansonella marmosetae","Helminth"
"Callithrix_jacchus","Molineus vexillarius","Helminth"
"Callithrix_jacchus","Necator americanus","Helminth"
"Callithrix_jacchus","Platynosomum amazonensis","Helminth"
"Callithrix_jacchus","Primasubulura jacchi","Helminth"
"Callithrix_jacchus","Prosthenorchis elegans","Helminth"
"Callithrix_jacchus","Prosthenorchis spirula","Helminth"
"Callithrix_jacchus","Sarcocystis elegans","Protozoa"
"Callithrix_jacchus","Trichospirura leptostoma","Helminth"
"Callithrix_jacchus","Trypanosoma cruzi","Protozoa"
"Callithrix_jacchus","Trypanosoma minasense","Protozoa"
"Callithrix_jacchus","Trypanoxyuris callithricis","Helminth"
"Callithrix_penicillata","Yellow fever virus","Virus"
"Callithrix_penicillata","Trypanosoma cruzi","Protozoa"
"Callithrix_penicillata","Trypanosoma minasense","Protozoa"
"Cebuella_pygmaea","Filariopsis cebuellaa","Helminth"
"Cebuella_pygmaea","Primasubulura jacchi","Helminth"
"Cebuella_pygmaea","Trichospirura leptostoma","Helminth"
"Cebuella_pygmaea","Trypanosoma cruzi","Protozoa"
"Cebuella_pygmaea","Trypanosoma minasense","Protozoa"
"Callorhinus_ursinus","Acanthocheilonema odendhali","Helminth"
"Callorhinus_ursinus","Contracaecum osculatum","Helminth"
"Callorhinus_ursinus","Corynosoma obtuscens","Helminth"
"Callorhinus_ursinus","Corynosoma strumosum","Helminth"
"Callorhinus_ursinus","Corynosoma validum","Helminth"
"Callorhinus_ursinus","Escherichia coli","Bacteria"
"Callorhinus_ursinus","Hafnia alvei","Bacteria"
"Callorhinus_ursinus","Orthohalarachne attenuata","Arthropod"
"Callorhinus_ursinus","Orthohalarachne diminuata","Arthropod"
"Callorhinus_ursinus","Parafilaroides decorus","Helminth"
"Callorhinus_ursinus","Unicinaria lucasi","Helminth"
"Camelus_dromedarius","Trypanosoma simiae","Protozoa"
"Canis_adustus","Haemaphysalis moreli","Arthropod"
"Canis_adustus","Rabies lyssavirus","Virus"
"Canis_adustus","Canine mastadenovirus a","Virus"
"Canis_adustus","Canine distemper virus","Virus"
"Canis_adustus","Carnivore protoparvovirus 1","Virus"
"Canis_adustus","Trichinella spiralis","Helminth"
"Canis_aureus","Alaria alata","Helminth"
"Canis_aureus","Anaplasma phagocytophilum","Bacteria"
"Canis_aureus","Ancylostoma caninum","Helminth"
"Canis_aureus","Apophallus muehlingi","Helminth"
"Canis_aureus","Ctenocephalides canis","Arthropod"
"Canis_aureus","Diplopylidium noelleri","Helminth"
"Canis_aureus","Dipylidium caninum","Helminth"
"Canis_aureus","Dirofilaria immitis","Helminth"
"Canis_aureus","Echinococcus granulosus","Helminth"
"Canis_aureus","Ehrlichia canis","Bacteria"
"Canis_aureus","Ehrlichia chaffeensis","Bacteria"
"Canis_aureus","Leishmania infantum","Protozoa"
"Canis_aureus","Rabies lyssavirus","Virus"
"Canis_aureus","Macracanthorhynchus hirudinaceus","Helminth"
"Canis_aureus","Mesocestoides lineatus","Helminth"
"Canis_aureus","Neospora caninum","Protozoa"
"Canis_aureus","Oncicola canis","Helminth"
"Canis_aureus","Carnivore protoparvovirus 1","Virus"
"Canis_aureus","Pulex irritans","Arthropod"
"Canis_aureus","Rickettsia conorii","Bacteria"
"Canis_aureus","Rictularia affinis","Helminth"
"Canis_aureus","Sarcoptes scabiei","Arthropod"
"Canis_aureus","Spirocerca lupi","Helminth"
"Canis_aureus","Taenia hydatigena","Helminth"
"Canis_aureus","Taenia pisiformis","Helminth"
"Canis_aureus","Toxocara canis","Helminth"
"Canis_aureus","Trichinella britovi","Helminth"
"Canis_aureus","Unicinaria stenocephala","Helminth"
"Canis_aureus","Yersinia enterocolitica","Bacteria"
"Canis_aureus","Yersinia pseudotuberculosis","Bacteria"
"Canis_latrans","Alaria americana","Helminth"
"Canis_latrans","Alaria arisaemoides","Helminth"
"Canis_latrans","Alaria marcianae","Helminth"
"Canis_latrans","Alaria mustelae","Helminth"
"Canis_latrans","Eastern equine encephalitis virus","Virus"
"Canis_latrans","Amblyomma americanum","Arthropod"
"Canis_latrans","Amblyomma maculatum","Arthropod"
"Canis_latrans","Anaplasma phagocytophilum","Bacteria"
"Canis_latrans","Ancylostoma caninum","Helminth"
"Canis_latrans","Angiostrongylus vasorum","Helminth"
"Canis_latrans","Bartonella rochalimae","Bacteria"
"Canis_latrans","Bartonella vinsonii","Bacteria"
"Canis_latrans","Borrelia burgdorferi","Bacteria"
"Canis_latrans","Eucoleus aerophilus","Helminth"
"Canis_latrans","Capillaria plica","Helminth"
"Canis_latrans","Capillaria putorii","Helminth"
"Canis_latrans","Cediopsylla simplex","Arthropod"
"Canis_latrans","Crenosoma vulpis","Helminth"
"Canis_latrans","Cystoisospora canis","Protozoa"
"Canis_latrans","Cystoisospora felis","Protozoa"
"Canis_latrans","Cystoisospora ohioensis","Protozoa"
"Canis_latrans","Dermacentor variabilis","Arthropod"
"Canis_latrans","Dermatoxys veligera","Helminth"
"Canis_latrans","Dioctophyme renale","Helminth"
"Canis_latrans","Dipylidium caninum","Helminth"
"Canis_latrans","Dirofilaria immitis","Helminth"
"Canis_latrans","Echinococcus granulosus","Helminth"
"Canis_latrans","Echinococcus multilocularis","Helminth"
"Canis_latrans","St  louis encephalitis virus","Virus"
"Canis_latrans","West nile virus","Virus"
"Canis_latrans","Francisella tularensis","Bacteria"
"Canis_latrans","Hammondia heydorni","Protozoa"
"Canis_latrans","Hepatozoon americanum","Protozoa"
"Canis_latrans","Ixodes scapularis","Arthropod"
"Canis_latrans","Lambdapapillomavirus 2","Virus"
"Canis_latrans","Lawsonia intracellularis","Bacteria"
"Canis_latrans","Leptospira interrogans","Bacteria"
"Canis_latrans","Rabies lyssavirus","Virus"
"Canis_latrans","Macracanthorhynchus ingens","Helminth"
"Canis_latrans","Canine mastadenovirus a","Virus"
"Canis_latrans","Mesocestoides kirbyi","Helminth"
"Canis_latrans","Mesocestoides lineatus","Helminth"
"Canis_latrans","Metorchis conjunctus","Helminth"
"Canis_latrans","Molineus barbatus","Helminth"
"Canis_latrans","Canine distemper virus","Virus"
"Canis_latrans","Taenia serialis","Helminth"
"Canis_latrans","Mycobacterium avium","Bacteria"
"Canis_latrans","Mycobacterium bovis","Bacteria"
"Canis_latrans","Mycobacterium intracellulare","Bacteria"
"Canis_latrans","Mycobacterium kansaii","Bacteria"
"Canis_latrans","Mycobacterium tuberculosis","Bacteria"
"Canis_latrans","Neorickettsia risticii","Bacteria"
"Canis_latrans","Neospora caninum","Protozoa"
"Canis_latrans","Oncicola canis","Helminth"
"Canis_latrans","Oslerus osleri","Helminth"
"Canis_latrans","Passalurus nonannulatus","Helminth"
"Canis_latrans","Physaloptera rara","Helminth"
"Canis_latrans","Carnivore protoparvovirus 1","Virus"
"Canis_latrans","Protospirura numidica","Helminth"
"Canis_latrans","Pterygodermatites affinis","Helminth"
"Canis_latrans","Pulex simulans","Arthropod"
"Canis_latrans","Rickettsia rickettsii","Bacteria"
"Canis_latrans","Sarcocystis fusiformis","Protozoa"
"Canis_latrans","Sarcocystis neurona","Protozoa"
"Canis_latrans","Sarcoptes scabiei","Arthropod"
"Canis_latrans","Spirocerca lupi","Helminth"
"Canis_latrans","Taenia crassiceps","Helminth"
"Canis_latrans","Taenia hydatigena","Helminth"
"Canis_latrans","Taenia krabbei","Helminth"
"Canis_latrans","Taenia laticollis","Helminth"
"Canis_latrans","Taenia multiceps","Helminth"
"Canis_latrans","Taenia ovis","Helminth"
"Canis_latrans","Taenia pisiformis","Helminth"
"Canis_latrans","Taenia rileyi","Helminth"
"Canis_latrans","Taenia taxidiensis","Helminth"
"Canis_latrans","Taenia twitchelli","Helminth"
"Canis_latrans","Toxascaris leonina","Helminth"
"Canis_latrans","Toxocara canis","Helminth"
"Canis_latrans","Toxoplasma gondii","Protozoa"
"Canis_latrans","Trichinella murrelli","Helminth"
"Canis_latrans","Trichinella spiralis","Helminth"
"Canis_latrans","Trichodectes canis","Arthropod"
"Canis_latrans","Trichuris vulpis","Helminth"
"Canis_latrans","Unicinaria stenocephala","Helminth"
"Canis_latrans","Canid alphaherpes virus 1","Virus"
"Canis_latrans","Yersinia pestis","Bacteria"
"Canis_lupus","Alaria alata","Helminth"
"Canis_lupus","Alaria americana","Helminth"
"Canis_lupus","Alphacoronavirus 1","Virus"
"Canis_lupus","Amblyomma americanum","Arthropod"
"Canis_lupus","Ancylostoma caninum","Helminth"
"Canis_lupus","Angiostrongylus vasorum","Helminth"
"Canis_lupus","Blastomyces dermatitidis","Fungi"
"Canis_lupus","Borrelia burgdorferi","Bacteria"
"Canis_lupus","Eucoleus aerophilus","Helminth"
"Canis_lupus","Capillaria plica","Helminth"
"Canis_lupus","Coxiella burnetii","Bacteria"
"Canis_lupus","Crenosoma vulpis","Helminth"
"Canis_lupus","Cryptosporidium parvum","Protozoa"
"Canis_lupus","Dermacentor reticulatus","Arthropod"
"Canis_lupus","Dermacentor variabilis","Arthropod"
"Canis_lupus","Dioctophyme renale","Helminth"
"Canis_lupus","Diphyllobothrium latum","Helminth"
"Canis_lupus","Dipylidium caninum","Helminth"
"Canis_lupus","Dirofilaria immitis","Helminth"
"Canis_lupus","Echinococcus granulosus","Helminth"
"Canis_lupus","Echinococcus multilocularis","Helminth"
"Canis_lupus","Entamoeba hartmanni","Protozoa"
"Canis_lupus","Francisella tularensis","Bacteria"
"Canis_lupus","Hydatigera taeniaeformis","Helminth"
"Canis_lupus","Isthmiophora melis","Helminth"
"Canis_lupus","Ixodes ricinus","Arthropod"
"Canis_lupus","Joyeuxiella echinorhynchoides","Helminth"
"Canis_lupus","Leishmania infantum","Protozoa"
"Canis_lupus","Leptospira interrogans","Bacteria"
"Canis_lupus","Rabies lyssavirus","Virus"
"Canis_lupus","Macracanthorhynchus catulinus","Helminth"
