"host","parasite","ParType","database"
"Arctocephalus_gazella","Arcanobacterium pyogenes","Bacteria","gmpd"
"Arctocephalus_gazella","Bordetella bronchiseptica","Bacteria","gmpd"
"Arctocephalus_gazella","Corynebacterium pseudotuberculosis","Bacteria","gmpd"
"Arctocephalus_gazella","Enterococcus faecalis","Bacteria","gmpd"
"Arctocephalus_gazella","Escherichia coli","Bacteria","gmpd"
"Arctocephalus_gazella","Gemella haemolysans","Bacteria","gmpd"
"Arctocephalus_gazella","Gemella morbillorum","Bacteria","gmpd"
"Arctocephalus_gazella","Kingella kingae","Bacteria","gmpd"
"Arctocephalus_gazella","Moraxella atlantae","Bacteria","gmpd"
"Arctocephalus_gazella","Moraxella catarrhalis","Bacteria","gmpd"
"Arctocephalus_gazella","Moraxella osloensis","Bacteria","gmpd"
"Arctocephalus_gazella","Moraxella phenylpyruvicus","Bacteria","gmpd"
"Arctocephalus_gazella","Neisseria elongata","Bacteria","gmpd"
"Arctocephalus_gazella","Neisseria pharyngis","Bacteria","gmpd"
"Arctocephalus_gazella","Nocardia asteroides","Bacteria","gmpd"
"Arctocephalus_gazella","Photobacterium damselae","Bacteria","gmpd"
"Arctocephalus_gazella","Pseudomonas alcaligenes","Bacteria","gmpd"
"Arctocephalus_gazella","Staphylococcus albus","Bacteria","gmpd"
"Arctocephalus_gazella","Staphylococcus aureus","Bacteria","gmpd"
"Arctocephalus_gazella","Streptococcus agalactiae","Bacteria","gmpd"
"Arctocephalus_gazella","Streptococcus equi","Bacteria","gmpd"
"Arctocephalus_gazella","Streptococcus equinus","Bacteria","gmpd"
"Arctocephalus_gazella","Streptococcus uberis","Bacteria","gmpd"
"Arctocephalus_pusillus","Anisakis physeteris","Helminth","gmpd"
"Arctocephalus_pusillus","Anisakis simplex","Helminth","gmpd"
"Arctocephalus_pusillus","Contracaecum ogmorhini","Helminth","gmpd"
"Arctocephalus_pusillus","Edwardsiella tarda","Bacteria","gmpd"
"Arctocephalus_pusillus","Hepatoxylon trichiuri","Helminth","gmpd"
"Arctocephalus_pusillus","Mycobacterium tuberculosis","Bacteria","gmpd"
"Arctocephalus_pusillus","Parafilaroides normani","Helminth","gmpd"
"Arctocephalus_pusillus","Phyllobothrium delphini","Helminth","gmpd"
"Arctocephalus_pusillus","Streptococcus canis","Bacteria","gmpd"
"Arctocephalus_pusillus","Streptococcus equi","Bacteria","gmpd"
"Arctocephalus_pusillus","Streptococcus phocae","Bacteria","gmpd"
"Arctocephalus_tropicalis","Anisakis simplex","Helminth","gmpd"
"Arctocephalus_tropicalis","Contracaecum osculatum","Helminth","gmpd"
"Arctocephalus_tropicalis","Lepas australis","Arthropod","gmpd"
"Arctocephalus_tropicalis","Monorygma grimaldii","Helminth","gmpd"
"Arctocephalus_tropicalis","Mycobacterium tuberculosis","Bacteria","gmpd"
"Arctocephalus_tropicalis","Orthohalarachne diminuata","Arthropod","gmpd"
"Arctocephalus_tropicalis","Parafilaroides normani","Helminth","gmpd"
"Arctocephalus_tropicalis","Phyllobothrium delphini","Helminth","gmpd"
"Ateles_belzebuth","Trypanosoma cruzi","Protozoa","gmpd"
"Ateles_chamek","Blastocystis hominis","Protozoa","gmpd"
"Ateles_chamek","Chilomastix mesnili","Protozoa","gmpd"
"Ateles_chamek","Dipetalonema yatesi","Helminth","gmpd"
"Ateles_chamek","Iodamoeba butschlii","Protozoa","gmpd"
"Ateles_chamek","Trichuris trichiura","Helminth","gmpd"
"Ateles_fusciceps","Ascaris lumbricoides","Helminth","gmpd"
"Ateles_fusciceps","Dipetalonema gracile","Helminth","gmpd"
"Ateles_fusciceps","Mansonella atelensis","Helminth","gmpd"
"Ateles_fusciceps","Mansonella marmosetae","Helminth","gmpd"
"Ateles_fusciceps","Necator americanus","Helminth","gmpd"
"Ateles_fusciceps","Plasmodium brasilianum","Protozoa","gmpd"
"Ateles_fusciceps","Protospirura muricola","Helminth","gmpd"
"Ateles_fusciceps","Trypanosoma cruzi","Protozoa","gmpd"
"Ateles_fusciceps","Trypanosoma minasense","Protozoa","gmpd"
"Ateles_geoffroyi","Dipetalonema gracile","Helminth","gmpd"
"Ateles_geoffroyi","Yellow fever virus","Virus","gmpd"
"Ateles_geoffroyi","Mansonella atelensis","Helminth","gmpd"
"Ateles_geoffroyi","Mansonella marmosetae","Helminth","gmpd"
"Ateles_geoffroyi","Plasmodium brasilianum","Protozoa","gmpd"
"Ateles_geoffroyi","Strongyloides fuelleborni","Helminth","gmpd"
"Ateles_geoffroyi","Trypanosoma cruzi","Protozoa","gmpd"
"Ateles_geoffroyi","Trypanosoma minasense","Protozoa","gmpd"
"Ateles_geoffroyi","Trypanoxyuris atelophora","Helminth","gmpd"
"Ateles_hybridus","Trypanoxyuris atelophora","Helminth","gmpd"
"Ateles_paniscus","Eastern equine encephalitis virus","Virus","gmpd"
"Ateles_paniscus","Balantidium coli","Protozoa","gmpd"
"Ateles_paniscus","Dipetalonema caudispina","Helminth","gmpd"
"Ateles_paniscus","Dipetalonema gracile","Helminth","gmpd"
"Ateles_paniscus","St  louis encephalitis virus","Virus","gmpd"
"Ateles_paniscus","Yellow fever virus","Virus","gmpd"
"Ateles_paniscus","Histoplasma capsulatum","Fungi","gmpd"
"Ateles_paniscus","Leptospira interrogans","Bacteria","gmpd"
"Ateles_paniscus","Pediculus mjobergi","Arthropod","gmpd"
"Ateles_paniscus","Plasmodium brasilianum","Protozoa","gmpd"
"Ateles_paniscus","Trypanosoma advieri","Protozoa","gmpd"
"Ateles_paniscus","Trypanosoma cruzi","Protozoa","gmpd"
"Ateles_paniscus","Trypanosoma lesourdi","Protozoa","gmpd"
"Ateles_paniscus","Trypanosoma minasense","Protozoa","gmpd"
"Ateles_paniscus","Trypanoxyuris atelis","Helminth","gmpd"
"Atilax_paludinosus","Rabies lyssavirus","Virus","gmpd"
"Avahi_laniger","Phthirpediculus avahidis","Arthropod","gmpd"
"Avahi_occidentalis","Dipetalonema petteri","Helminth","gmpd"
"Avahi_occidentalis","Pararhabdonema longistriata","Helminth","gmpd"
"Axis_axis","Amblyomma americanum","Arthropod","gmpd"
"Axis_axis","Capillaria bovis","Helminth","gmpd"
"Axis_axis","Cooperia punctata","Helminth","gmpd"
"Axis_axis","Cotylophoron indicum","Helminth","gmpd"
"Axis_axis","Dermacentor albipictus","Arthropod","gmpd"
"Axis_axis","Dermacentor auratus","Arthropod","gmpd"
"Axis_axis","Gongylonema pulchrum","Helminth","gmpd"
"Axis_axis","Haemonchus contortus","Helminth","gmpd"
"Axis_axis","Ixodes scapularis","Arthropod","gmpd"
"Axis_axis","Lipoptena mazamae","Arthropod","gmpd"
"Axis_axis","Moniezia benedeni","Helminth","gmpd"
"Axis_axis","Oesophagostomum venulosum","Helminth","gmpd"
"Axis_axis","Bluetongue virus","Virus","gmpd"
"Axis_axis","Epizootic hemorrhagic disease virus","Virus","gmpd"
"Axis_axis","Orthocoelium scoliocoelium","Helminth","gmpd"
"Axis_axis","Sarcocystis axicuonis","Protozoa","gmpd"
"Axis_axis","Theileria cervi","Protozoa","gmpd"
"Axis_axis","Trichostrongylus axei","Helminth","gmpd"
"Axis_axis","Trypanosoma evansi","Protozoa","gmpd"
"Axis_porcinus","Dermacentor auratus","Arthropod","gmpd"
"Axis_porcinus","Trypanosoma evansi","Protozoa","gmpd"
"Bassariscus_astutus","Rabies lyssavirus","Virus","gmpd"
"Bassariscus_astutus","Carnivore protoparvovirus 1","Virus","gmpd"
"Bassariscus_astutus","Taenia pencei","Helminth","gmpd"
"Bassariscus_astutus","Toxoplasma gondii","Protozoa","gmpd"
"Bison_bison","Anaplasma marginale","Bacteria","gmpd"
"Bison_bison","Bacillus anthracis","Bacteria","gmpd"
"Bison_bison","Brucella abortus","Bacteria","gmpd"
"Bison_bison","Brucella melitensis","Bacteria","gmpd"
"Bison_bison","Coxiella burnetii","Bacteria","gmpd"
"Bison_bison","Dermacentor albipictus","Arthropod","gmpd"
"Bison_bison","Eimeria auburnensis","Protozoa","gmpd"
"Bison_bison","Eimeria bovis","Protozoa","gmpd"
"Bison_bison","Eimeria zuernii","Protozoa","gmpd"
"Bison_bison","Enterococcus casseliflavus","Bacteria","gmpd"
"Bison_bison","Enterococcus faecalis","Bacteria","gmpd"
"Bison_bison","Enterococcus faecium","Bacteria","gmpd"
"Bison_bison","Enterococcus hirae","Bacteria","gmpd"
"Bison_bison","Enterococcus mundtii","Bacteria","gmpd"
"Bison_bison","Fasciola hepatica","Helminth","gmpd"
"Bison_bison","Klebsiella pneumoniae","Bacteria","gmpd"
"Bison_bison","Leptospira interrogans","Bacteria","gmpd"
"Bison_bison","Alcelaphine gammaherpesvirus 1","Virus","gmpd"
"Bison_bison","Mannheimia haemolytica","Bacteria","gmpd"
"Bison_bison","Moraxella bovis","Bacteria","gmpd"
"Bison_bison","Mycobacterium avium","Bacteria","gmpd"
"Bison_bison","Mycobacterium bovis","Bacteria","gmpd"
"Bison_bison","Mycobacterium haemophilum","Bacteria","gmpd"
"Bison_bison","Epizootic hemorrhagic disease virus","Virus","gmpd"
"Bison_bison","Pantoea agglomerans","Bacteria","gmpd"
"Bison_bison","Pasteurella multocida","Bacteria","gmpd"
"Bison_bison","Bovine viral diarrhea virus 1","Virus","gmpd"
"Bison_bison","Bovine respiratory syncytial virus","Virus","gmpd"
"Bison_bison","Proteus mirabilis","Bacteria","gmpd"
"Bison_bison","Proteus vulgaris","Bacteria","gmpd"
"Bison_bison","Human parainfluenza virus 3","Virus","gmpd"
"Bison_bison","Staphylococcus aureus","Bacteria","gmpd"
"Bison_bison","Staphylococcus epidermidis","Bacteria","gmpd"
"Bison_bison","Staphylococcus hyicus","Bacteria","gmpd"
"Bison_bison","Bovine alphaherpesvirus 1","Virus","gmpd"
"Bison_bonasus","Ashworthius sidemi","Helminth","gmpd"
"Bison_bonasus","Capillaria bilobata","Helminth","gmpd"
"Bison_bonasus","Chabertia ovina","Helminth","gmpd"
"Bison_bonasus","Chorioptes bovis","Arthropod","gmpd"
"Bison_bonasus","Cooperia oncophora","Helminth","gmpd"
"Bison_bonasus","Cooperia pectinata","Helminth","gmpd"
"Bison_bonasus","Cooperia punctata","Helminth","gmpd"
"Bison_bonasus","Cooperia surnabada","Helminth","gmpd"
"Bison_bonasus","Corynebacterium pilosum","Bacteria","gmpd"
"Bison_bonasus","Corynebacterium renale","Bacteria","gmpd"
"Bison_bonasus","Coxiella burnetii","Bacteria","gmpd"
"Bison_bonasus","Cryptosporidium parvum","Protozoa","gmpd"
"Bison_bonasus","Damalinia sedecimdecembrii","Arthropod","gmpd"
"Bison_bonasus","Demodex bisonianus","Arthropod","gmpd"
"Bison_bonasus","Demodex bovis","Arthropod","gmpd"
"Bison_bonasus","Dermacentor reticulatus","Arthropod","gmpd"
"Bison_bonasus","Dicrocoelium dendriticum","Helminth","gmpd"
"Bison_bonasus","Dictyocaulus viviparus","Helminth","gmpd"
"Bison_bonasus","Escherichia coli","Bacteria","gmpd"
"Bison_bonasus","Fasciola hepatica","Helminth","gmpd"
"Bison_bonasus","Fusobacterium necrophorum","Bacteria","gmpd"
"Bison_bonasus","Giardia intestinalis","Protozoa","gmpd"
"Bison_bonasus","Haemonchus placei","Helminth","gmpd"
"Bison_bonasus","Ixodes persulcatus","Arthropod","gmpd"
"Bison_bonasus","Ixodes ricinus","Arthropod","gmpd"
"Bison_bonasus","Lipoptena cervi","Arthropod","gmpd"
"Bison_bonasus","Moniezia benedeni","Helminth","gmpd"
"Bison_bonasus","Mycobacterium bovis","Bacteria","gmpd"
"Bison_bonasus","Mycoplasma bovigenitalium","Bacteria","gmpd"
"Bison_bonasus","Mycoplasma bovis","Bacteria","gmpd"
"Bison_bonasus","Nematodirella alcidis","Helminth","gmpd"
"Bison_bonasus","Nematodirus europaeus","Helminth","gmpd"
"Bison_bonasus","Nematodirus helvetianus","Helminth","gmpd"
"Bison_bonasus","Nematodirus roscidus","Helminth","gmpd"
"Bison_bonasus","Neospora caninum","Protozoa","gmpd"
"Bison_bonasus","Oesophagostomum radiatum","Helminth","gmpd"
"Bison_bonasus","Onchocerca gutturosa","Helminth","gmpd"
"Bison_bonasus","Onchocerca lienalis","Helminth","gmpd"
"Bison_bonasus","Ostertagia kolchida","Helminth","gmpd"
"Bison_bonasus","Ostertagia leptospicularis","Helminth","gmpd"
"Bison_bonasus","Ostertagia lyrata","Helminth","gmpd"
"Bison_bonasus","Ostertagia ostertagi","Helminth","gmpd"
"Bison_bonasus","Parafasciolopsis fasciolaemorpha","Helminth","gmpd"
"Bison_bonasus","Paramphistomum cervi","Helminth","gmpd"
"Bison_bonasus","Pseudomonas aeruginosa","Bacteria","gmpd"
"Bison_bonasus","Psoroptes ovis","Arthropod","gmpd"
"Bison_bonasus","Setaria labiatopapillosa","Helminth","gmpd"
"Bison_bonasus","Spiculopteragia asymmetrica","Helminth","gmpd"
"Bison_bonasus","Spiculopteragia boehmi","Helminth","gmpd"
"Bison_bonasus","Spiculopteragia mathevossiani","Helminth","gmpd"
"Bison_bonasus","Thelazia gulosa","Helminth","gmpd"
"Bison_bonasus","Trichostrongylus axei","Helminth","gmpd"
"Bison_bonasus","Trichostrongylus capricola","Helminth","gmpd"
"Bison_bonasus","Trichuris ovis","Helminth","gmpd"
"Bison_bonasus","Bovine alphaherpesvirus 1","Virus","gmpd"
"Blastocerus_dichotomus","Amblyomma cajennense","Arthropod","gmpd"
"Blastocerus_dichotomus","Amblyomma tigrinum","Arthropod","gmpd"
"Blastocerus_dichotomus","Amblyomma triste","Arthropod","gmpd"
"Blastocerus_dichotomus","Anaplasma marginale","Bacteria","gmpd"
"Blastocerus_dichotomus","Dermacentor nitens","Arthropod","gmpd"
"Blastocerus_dichotomus","Dermatobia hominis","Arthropod","gmpd"
"Blastocerus_dichotomus","Ehrlichia chaffeensis","Bacteria","gmpd"
"Blastocerus_dichotomus","Rhipicephalus microplus","Arthropod","gmpd"
"Blastocerus_dichotomus","Toxoplasma gondii","Protozoa","gmpd"
"Bos_frontalis","Foot and mouth disease virus","Virus","gmpd"
"Bos_frontalis","Betacoronavirus 1","Virus","gmpd"
"Bos_frontalis","Mycobacterium avium","Bacteria","gmpd"
"Bos_frontalis","Paramphistomum epiclitum","Helminth","gmpd"
"Bos_grunniens","Foot and mouth disease virus","Virus","gmpd"
"Boselaphus_tragocamelus","Dermacentor auratus","Arthropod","gmpd"
"Brachyteles_arachnoides","Entamoeba hartmanni","Protozoa","gmpd"
"Brachyteles_arachnoides","Graphidiodes berlai","Helminth","gmpd"
"Brachyteles_arachnoides","Paraoxyuronema brachytelesi","Helminth","gmpd"
"Brachyteles_arachnoides","Plasmodium brasilianum","Protozoa","gmpd"
"Brachyteles_arachnoides","Plasmodium simium","Protozoa","gmpd"
"Brachyteles_arachnoides","Strongyloides cebus","Helminth","gmpd"
"Brachyteles_arachnoides","Trypanoxyuris brachytelesi","Helminth","gmpd"
"Bunopithecus_hoolock","Sandnema digitatum","Helminth","gmpd"
"Cacajao_calvus","Plasmodium brasilianum","Protozoa","gmpd"
"Cacajao_calvus","Trypanosoma cruzi","Protozoa","gmpd"
"Callicebus_brunneus","Chilomastix mesnili","Protozoa","gmpd"
"Callicebus_brunneus","Plasmodium brasilianum","Protozoa","gmpd"
"Callicebus_brunneus","Trypanosoma cruzi","Protozoa","gmpd"
"Callicebus_brunneus","Trypanosoma devei","Protozoa","gmpd"
"Callicebus_brunneus","Trypanosoma minasense","Protozoa","gmpd"
"Callicebus_brunneus","Trypanosoma rangeli","Protozoa","gmpd"
"Callicebus_caligatus","Linguatula leptocephalus","Arthropod","gmpd"
"Callicebus_cupreus","Prosthenorchis elegans","Helminth","gmpd"
"Callicebus_cupreus","Trypanosoma minasense","Protozoa","gmpd"
"Callicebus_moloch","Plasmodium brasilianum","Protozoa","gmpd"
"Callicebus_moloch","Trypanoxyuris callicebi","Helminth","gmpd"
"Callicebus_nigrifrons","Trypanosoma cruzi","Protozoa","gmpd"
"Callicebus_ornatus","Plasmodium brasilianum","Protozoa","gmpd"
"Callicebus_ornatus","Trypanosoma minasense","Protozoa","gmpd"
"Callicebus_torquatus","Plasmodium brasilianum","Protozoa","gmpd"
"Callicebus_torquatus","Trypanosoma lambrechti","Protozoa","gmpd"
"Callicebus_torquatus","Trypanoxyuris croizati","Helminth","gmpd"
"Callimico_goeldii","Isospora endocallimici","Protozoa","gmpd"
"Callimico_goeldii","Platynosomum amazonensis","Helminth","gmpd"
"Callimico_goeldii","Trypanoxyuris goeldii","Helminth","gmpd"
"Callithrix_argentata","Mayaro virus","Virus","gmpd"
"Callithrix_argentata","Yellow fever virus","Virus","gmpd"
"Callithrix_argentata","Mansonella marmosetae","Helminth","gmpd"
"Callithrix_argentata","Primasubulura jacchi","Helminth","gmpd"
"Callithrix_argentata","Trypanosoma cruzi","Protozoa","gmpd"
"Callithrix_emiliae","Trypanosoma cruzi","Protozoa","gmpd"
"Callithrix_emiliae","Trypanosoma devei","Protozoa","gmpd"
"Callithrix_geoffroyi","Fonsecalges johnjadini","Arthropod","gmpd"
"Callithrix_jacchus","Athesmia foxi","Helminth","gmpd"
"Callithrix_jacchus","Filariopsis barretoi","Helminth","gmpd"
"Callithrix_jacchus","Filaroides barretoi","Helminth","gmpd"
"Callithrix_jacchus","Leipertrema foxi","Helminth","gmpd"
"Callithrix_jacchus","Mansonella marmosetae","Helminth","gmpd"
"Callithrix_jacchus","Molineus vexillarius","Helminth","gmpd"
"Callithrix_jacchus","Necator americanus","Helminth","gmpd"
"Callithrix_jacchus","Platynosomum amazonensis","Helminth","gmpd"
"Callithrix_jacchus","Primasubulura jacchi","Helminth","gmpd"
"Callithrix_jacchus","Prosthenorchis elegans","Helminth","gmpd"
"Callithrix_jacchus","Prosthenorchis spirula","Helminth","gmpd"
"Callithrix_jacchus","Sarcocystis elegans","Protozoa","gmpd"
"Callithrix_jacchus","Trichospirura leptostoma","Helminth","gmpd"
"Callithrix_jacchus","Trypanosoma cruzi","Protozoa","gmpd"
"Callithrix_jacchus","Trypanosoma minasense","Protozoa","gmpd"
"Callithrix_jacchus","Trypanoxyuris callithricis","Helminth","gmpd"
"Callithrix_penicillata","Yellow fever virus","Virus","gmpd"
"Callithrix_penicillata","Trypanosoma cruzi","Protozoa","gmpd"
"Callithrix_penicillata","Trypanosoma minasense","Protozoa","gmpd"
"Callithrix_pygmaea","Filariopsis cebuellaa","Helminth","gmpd"
"Callithrix_pygmaea","Primasubulura jacchi","Helminth","gmpd"
"Callithrix_pygmaea","Trichospirura leptostoma","Helminth","gmpd"
"Callithrix_pygmaea","Trypanosoma cruzi","Protozoa","gmpd"
"Callithrix_pygmaea","Trypanosoma minasense","Protozoa","gmpd"
"Callorhinus_ursinus","Acanthocheilonema odendhali","Helminth","gmpd"
"Callorhinus_ursinus","Contracaecum osculatum","Helminth","gmpd"
"Callorhinus_ursinus","Corynosoma obtuscens","Helminth","gmpd"
"Callorhinus_ursinus","Corynosoma strumosum","Helminth","gmpd"
"Callorhinus_ursinus","Corynosoma validum","Helminth","gmpd"
"Callorhinus_ursinus","Escherichia coli","Bacteria","gmpd"
"Callorhinus_ursinus","Hafnia alvei","Bacteria","gmpd"
"Callorhinus_ursinus","Orthohalarachne attenuata","Arthropod","gmpd"
"Callorhinus_ursinus","Orthohalarachne diminuata","Arthropod","gmpd"
"Callorhinus_ursinus","Parafilaroides decorus","Helminth","gmpd"
"Callorhinus_ursinus","Unicinaria lucasi","Helminth","gmpd"
"Camelus_dromedarius","Trypanosoma simiae","Protozoa","gmpd"
"Canis_adustus","Haemaphysalis moreli","Arthropod","gmpd"
"Canis_adustus","Rabies lyssavirus","Virus","gmpd"
"Canis_adustus","Canine mastadenovirus a","Virus","gmpd"
"Canis_adustus","Canine distemper virus","Virus","gmpd"
"Canis_adustus","Carnivore protoparvovirus 1","Virus","gmpd"
"Canis_adustus","Trichinella spiralis","Helminth","gmpd"
"Canis_aureus","Alaria alata","Helminth","gmpd"
"Canis_aureus","Anaplasma phagocytophilum","Bacteria","gmpd"
"Canis_aureus","Ancylostoma caninum","Helminth","gmpd"
"Canis_aureus","Apophallus muehlingi","Helminth","gmpd"
"Canis_aureus","Ctenocephalides canis","Arthropod","gmpd"
"Canis_aureus","Diplopylidium noelleri","Helminth","gmpd"
"Canis_aureus","Dipylidium caninum","Helminth","gmpd"
"Canis_aureus","Dirofilaria immitis","Helminth","gmpd"
"Canis_aureus","Echinococcus granulosus","Helminth","gmpd"
"Canis_aureus","Ehrlichia canis","Bacteria","gmpd"
"Canis_aureus","Ehrlichia chaffeensis","Bacteria","gmpd"
"Canis_aureus","Leishmania infantum","Protozoa","gmpd"
"Canis_aureus","Rabies lyssavirus","Virus","gmpd"
"Canis_aureus","Macracanthorhynchus hirudinaceus","Helminth","gmpd"
"Canis_aureus","Mesocestoides lineatus","Helminth","gmpd"
"Canis_aureus","Neospora caninum","Protozoa","gmpd"
"Canis_aureus","Oncicola canis","Helminth","gmpd"
"Canis_aureus","Carnivore protoparvovirus 1","Virus","gmpd"
"Canis_aureus","Pulex irritans","Arthropod","gmpd"
"Canis_aureus","Rickettsia conorii","Bacteria","gmpd"
"Canis_aureus","Rictularia affinis","Helminth","gmpd"
"Canis_aureus","Sarcoptes scabiei","Arthropod","gmpd"
"Canis_aureus","Spirocerca lupi","Helminth","gmpd"
"Canis_aureus","Taenia hydatigena","Helminth","gmpd"
"Canis_aureus","Taenia pisiformis","Helminth","gmpd"
"Canis_aureus","Toxocara canis","Helminth","gmpd"
"Canis_aureus","Trichinella britovi","Helminth","gmpd"
"Canis_aureus","Unicinaria stenocephala","Helminth","gmpd"
"Canis_aureus","Yersinia enterocolitica","Bacteria","gmpd"
"Canis_aureus","Yersinia pseudotuberculosis","Bacteria","gmpd"
"Canis_latrans","Alaria americana","Helminth","gmpd"
"Canis_latrans","Alaria arisaemoides","Helminth","gmpd"
"Canis_latrans","Alaria marcianae","Helminth","gmpd"
"Canis_latrans","Alaria mustelae","Helminth","gmpd"
"Canis_latrans","Eastern equine encephalitis virus","Virus","gmpd"
"Canis_latrans","Amblyomma americanum","Arthropod","gmpd"
"Canis_latrans","Amblyomma maculatum","Arthropod","gmpd"
"Canis_latrans","Anaplasma phagocytophilum","Bacteria","gmpd"
